Id,group,sex,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18
2200226,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,,,,,,,,,,,,
2200227,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"21/01/2021
10874
Oct + Nov/21
Paid in Janu/21
O/fee=8000",,,,"21/01/2021
10874
Oct + Nov/21
Paid in Janu/21
O/fee=8000","21/01/2021
10874
Oct + Nov/21
Paid in Janu/21
O/fee=8000","21/01/2021
10874
Oct + Nov/21
Paid in Janu/21
O/fee=8000
25/01/21
10875
Dec + Janu/21
Paid in Janu/21","21/01/2021
10874
Oct + Nov/21
Paid in Janu/21
O/fee=8000
25/01/21
10875
Dec + Janu/21
Paid in Janu/21",,,"13/04/2021
10876
Feb/21
","06/05/21
10877
March  + April/21"
2200228,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"26/01/21
By bkash
C=8000 O/fee
Paid in janu/21",Less 30% in Tuition fee for Oct/20.,"09.10.2020
Bkash=4,620/-",Less 30% in Tuition fee for Oct/20.,"09/11/2020
By bkash
C=4620
","09/12/2020
By bkash
C=4620 Dec/20
H=0
T=4620
O/fee Due","09/01/2021
By bkash
C=4620
H=0
26/01/21
By bkash
C=8000 O/fee","09/02/21
By kkash
C=4620","09/03/21
By bkash
C=4620","13/04/21
By bkash
C=4620",,
2200229,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"27/01/21
10922
O/fee=8000
Oct=2000 Due=2620
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/21
10922
O/fee=8000
Oct=2000 Due=2620
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,,,"27/01/21
10922
O/fee=8000
Oct=2000 Due=2620
Paid in Janu/21","10/02/21
10923",,,,"05/06/21
10924"
2200230,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13.10.2020
10946
Oct+Nov/20 (Less=30%)
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"13.10.2020
10946
Oct+Nov/20 (Less=30%)
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"13.10.2020
10946
Oct+Nov/20 (Less=30%)
Others fee=8,000/-","06/12/2020
By bkash
C=4620
H=2040
T=6660
Dec/20","07/01/2021
By bkash
C=4620
H=2080
T=6700
Janu/21",,,,,
2200231,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"26/01/21
56556
O/fee
Oct to Janu/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"26/01/21
56556
O/fee
Oct to Janu/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"26/01/21
56556
O/fee
Oct to Janu/21
Paid in Janu/21","26/01/21
56556
O/fee
Oct to Janu/21
Paid in Janu/21","26/01/21
56556
O/fee
Oct to Janu/21
Paid in Janu/21",,,,"27/05/21
10970
Up to March/21","02/06/21
10972
April + May/21"
2200232,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,"15.10.2020
Bkash=1,120/-",Less 30% in Tuition fee for Oct/20.,,,"26/01/21
56558
O/fee Due",,,,,"04/06/21
10994"
2200233,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"21.09.2020
11018",Less 30% in Tuition fee for Oct/20.,"27/01/2021
11019
Oct to Janu/21
Paid in janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/2021
11019
Oct to Janu/21
Paid in janu/21","27/01/2021
11019
Oct to Janu/21
Paid in janu/21","27/01/2021
11019
Oct to Janu/21
Paid in janu/21",,,,,"06/06/21
11020
Up to June/21"
2200234,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"07/11/2020
10564
O/fee
Paid to Nov/2020",,,,"08/10/20
10562
","07/11/2020
10563
O/fee
07/11/2020
10564
Nov/2020","12/12/2020
10565
","09/01/2021
10566
","08/02/21
10567","14/03/21
10568
","10/04/21
10569
","06/05/21
10570"
2200235,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"18//10/2021
DBBltd
O/fee WQith",Less 30% in Tuition fee for Oct/20.,"18//10/2021
DBBltd
O/fee WQith",Less 30% in Tuition fee for Oct/20.,"26/01/2021
10586
Nov to Janu/21
Paid in Janu/21","26/01/2021
10586
Nov to Janu/21
Paid in Janu/21","26/01/2021
10586
Nov to Janu/21
Paid in Janu/21",,,,,"05/06/21
10588"
2200236,Sci,boy,"13/09/2020
5,000/-",,"13/09/2020
5,000/-",,"13/09/2020
5,000/-

21.09.2020
10610
2,500/-",,"30/01/21
40922
O/fe=5000 Due=3000
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,,Less 30% in Tuition fee for Oct/20.,,,"30/01/21
40922
O/fe=5000 Due=3000
Paid in Janu/21",,,,,
2200237,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,"08.10.2020
Bkash=12,620/-",Less 30% in Tuition fee for Oct/20.,"06/11/2020
By bash 
C=4620
H=0","09/12/2020
By bkash
C=4620
H=0
T=4620
Dec/20","09/01/2021
By bkash
C=4620
H=0
","13/02/21
By bkash
C=4340
","16/03/21
C=3220
H=0
","11/04/21
By bkash
C=4340
",,
2200238,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"27/01/21
10658
O/fee=8000
Oct + Nov/20
Dec/20=2760 Due=1860
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/21
10658
O/fee=8000
Oct + Nov/20
Dec/20=2760 Due=1860
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/21
10658
O/fee=8000
Oct + Nov/20
Dec/20=2760 Due=1860
Paid in Janu/21","27/01/21
10658
O/fee=8000
Oct + Nov/20
Dec/20=2760 Due=1860
Paid in Janu/21","27/01/21
10658
O/fee=8000
Oct + Nov/20
Dec/20=2760 Due=1860
Paid in Janu/21",,,,,"05/06/21
10659
"
2200239,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"10.10.2020
10682
Oct/20 Less=30%
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"10.10.2020
10682
Oct/20 Less=30%
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"10/12/2020
10683
Nov/20
Paid in Dec/20","10/12/2020
10683
Nov/20
Paid in Dec/20
27/01/21
10684
Dec/20
Paid in Janu/21","27/01/21
10684
Dec/20
Paid in Janu/21","10/02/21
10685",,,"02/05/21
10686
Feb + March/21","06/06/21
10687
Up to May/21"
2200240,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"19/12/2020
10731
Nov + Dec/20
O/fee=8,000/-
Paid in Dec/20",Less 30% in Tuition fee for Oct/20.,"07/11/2020
10730
Oct/2020
Paid to Nov/2020",Less 30% in Tuition fee for Oct/20.,"07/11/2020
10730
Oct/2020
19/12/2020
10731
Nov + Dec/20
O/fee=8,000/-
Paid in Dec/20","19/12/2020
10731
Nov + Dec/20
O/fee=8,000/-
Paid in Dec/20","26/01/2021
10732",,,,,
2200241,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"12.10.2020
Campus-01
10706
Oct/20 (Less=30%)
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"12.10.2020
Campus-01
10706
Oct/20 (Less=30%)
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"07/11/2020
10707
","19/12/2020
By bkash
C=2940+20=2960
Dec/20","12/01/2021
10708
","13/02/21
10709",,,,"05/06/21
10711"
2200242,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"14.10.2020
10754
Others fee
Oct/20 (Less=30%)",Less 30% in Tuition fee for Oct/20.,"14.10.2020
10754
Others fee
Oct/20 (Less=30%)",Less 30% in Tuition fee for Oct/20.,"26/01/21
10755
Nov/20
Paid n Janu/21",,"26/01/21
10755
Nov/20
Paid n Janu/21","10/02/21
10756",,,,"06/06/21
10757
Up to May/21"
2200243,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"09.10.2020
Bkash=14,780/-
College=12,620/-
Hostel=2,160/-",Less 30% in Tuition fee for Oct/20.,"09.10.2020
Bkash=14,780/-
College=12,620/-
Hostel=2,160/-",Less 30% in Tuition fee for Oct/20.,"09/11/2020
By bkash
C=4620
H=2160
T=6780","26/01/21
10778
Dec + Janu/21","26/01/21
10778
Dec + Janu/21","10/02/21
10779","07/03/21
10780","13/04/2021
10781
","03/05/2021
10782
","03/06/21
10783"
2200244,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"10/11/2020
By bkash
C=12620 With O/fee
H=0
Paid in Nov/20",Less 30% in Tuition fee for Oct/20.,"10.10.2020
Bkash=4,620/-",Less 30% in Tuition fee for Oct/20.,"10/11/2020
By bkash
C=12620 With O/fee
H=0","15/12/2020
By bkash
C=3780
Dec/20","13/01/2021
By bkash
C=4340
h=0","17/02/21
By bkash
C=4340
","20/03/2021
By bkash
C=4340
H=0",,,
2200245,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",Less 30% in Tuition fee for Oct/20.,"13.10.2020
9146
Oct/20
(Less=30%)",Less 30% in Tuition fee for Oct/20.,"10/11/2020
9147
","09/12/2020
9148
","30/01/21
40920
Janu/20",,"09/03/21
9149/50
Feb/21+ March",,,"05/06/21
9254
"
2200246,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"16/11/2020
9172
O/fee=8000
paid in Nov/20",,,,"08/10/20
9170","14/11/2020
9171
16/11/2020
9172
O/fee=8000","20/12/2020
9173","10/01/2021
9174
","10/02/21
9175","18/03/21
9176",,
2200247,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"30/09/2020
9194
Paid to sep/20",,"30/09/2020
9194
O/fee=8000",,"11/10/20
9195
","09/11/2020
by bkash
C=4620
H=1950
T=6570
","10/01/2021
9197
Dec + Janu/21
Paid in Janu/21","10/01/2021
9197
Dec + Janu/21
Paid in Janu/21","10/02/21
9198","08/03/21
By bkash
C=4620
H=1950
T=6570","18/04/21
By bkash
C=4620
H=1950
T=6570",
2200248,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,,,"12/01/21
9218
Oct/21 Due=420
O/fee=8,000/-
Paid in Janu/21",,"12/01/21
9218
Oct/21 Due=420
O/fee=8,000/-
Paid in Janu/21","30/01/1/
3219
Nov/21=4200 Due=420
Paid in Janu/21",,"12/01/21
9218
Oct/21 Due=420
O/fee=8,000/-
Paid in Janu/21.

30/01/1/
3219
Nov/21=4620 
Paid in Janu/21",,"14/03/21
9220
Dec/20",,"25/05/21
9222
Feb/21
02/05/21
By bkash
C=4620
H=1980
T=6600"
2200249,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,"15.10.2020
Bkash=6,660/-
College=4,620/-
Hostel=2,040/-",Less 30% in Tuition fee for Oct/20.,"08/11/2020
By bkash
C=4620
H=2040
T=6660
",,,"10/02/21
9242",,,,
2200250,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,,,,,"09/11/2020
9266
Oct/20
Paid to Nv/20","09/11/2020
9266
Oct/20
09/12/2020
9267
O/fee woth
Nov/20
Paid in Dec./20","09/12/2020
9267
O/fee with
Nov/20
Paid in Dec/20
","10/01/2021
9268
Dec/20
Paid in Janu/21
26/01/21
9269
Janu/21
Paid in janu/21","10/02/21
9270","07/03/21
9271","13/04/21
By bkash
C=4620","06/05/21
By bkash
C=4620
"
2200251,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"29/12/2020
9026
Oct + Nov/20
O/fee=760 Due= 7240
Paid in Dec/20
26/01/2021
9027
O/fee=7240
Dec + Janu/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"29/12/2020
9026
Oct + Nov/20
O/fee=760 Due= 7240
Paid in Dec/20",Less 30% in Tuition fee for Oct/20.,"29/12/2020
9026
Oct + Nov/20
O/fee=760 Due= 7240
Paid in Dec/20","29/12/2020
9026
Oct + Nov/20
O/fee=760 Due= 7240
Paid in Dec/20

26/01/2021
9027
O/fee=7240
Dec + Janu/21
Paid in Janu/21","26/01/2021
9027
O/fee=7240
Dec + Janu/21
Paid in Janu/21",,,,,"06/06/21
9028
Up to May/21"
2200252,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"27/01/2021
9052
O/fe=8000
Paid in  Janu/21",Less 30% in Tuition fee for Oct/20.,"04/11/2020
9050
Oct + Nov/2020
Paid to Nov/2020",Less 30% in Tuition fee for Oct/20.,"04/11/2020
9050
Oct + Nov/2020","07/01/2021
9051
Dec + Janu/21
Paid in Janu/21
O/fee Due","07/01/2021
9051
Dec + Janu/21
Paid in Janu/21
O/fee Due
27/01/2021
9052
O/fe=8000
Paid in  Janu/21",,"10/03/21
9053
Awb + k„c‡e/21","27/04/2021
9054
April/21",,"03/06/21
9055
May/21"
2200253,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/01/2021
Janu/21
O/fee=8000
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"08.10.2020
9074
Oct/20 Less=30%
Others fee due by P.sir",Less 30% in Tuition fee for Oct/20.,"09/11/2020
9075
","05/12/2020
9076
O/fee Due","13/01/2021
Janu/21
O/fee=8000
Paid in Janu/21","10/02/21
9078","120/03/21
9079",,,"05/06/21
9080"
2200254,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"28/01/21
9098
Oct/20
O/fee=8000
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"28/01/21
9098
Oct/20
O/fee=8000
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,,,"28/01/21
9098
Oct/20
O/fee=8000
Paid in Janu/21",,,,,"06/06/21
9099
Nov/20 to Feb/21"
2200255,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"07/11/2020
By bash 
O/fff
Paid in Nov/20
",Less 30% in Tuition fee for Oct/20.,"10.10.2020
9530
Oct/20 Less=30%
Others fee due by P.sir",Less 30% in Tuition fee for Oct/20.,"08/11/2020
By bash 
O/fee
Nov","26/01/21
9532
Dec + Janu/21
Paid in Janu/21","26/01/21
9532
Dec + Janu/21
Paid in Janu/21","23/02/21
9533
Feb/21","13/03/21
9534",,,"02/06/21
9535
April + May/21"
2200256,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"26/01/21
9555/9556
O/fee=5000 Due=3000
Dec/20+ Janu/21
Paid in Janu/21
",Less 30% in Tuition fee for Oct/20.,"13.10.2020
9554
Oct/20 Less=30%
Others fee due by P.sir",Less 30% in Tuition fee for Oct/20.,"10/11/2020
By bkash
C=4620
H=2040
T=6660","26/01/21
9555
Dec/20
Paid in Janu/21","26/01/21
9555/9556
O/fee=5000 Due=3000
Dec/20+ Janu/21
Paid in Janu/21
",,,,,"06/06/21
9557
Feb to May/21
O/fee due=3000/-"
2200257,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,"25/01/21
56546
Oct to Janu/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"25/01/21
56546
Oct to Janu/21
Paid in Janu/21","25/01/21
56546
Oct to Janu/21
Paid in Janu/21","25/01/21
56546
Oct to Janu/21
Paid in Janu/21","18/02/21
54839
Feb/21
O/fee due",,,,"07/06/21
9578
O/fee due"
2200258,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,"26/01/21
9602
Oct=4340
Nov=1660 Due=2680
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"26/01/21
9602
Oct=4340
Nov=1660 Due=2680
Paid in Janu/21",,"26/01/21
9602
Oct=4340
Nov=1660 Due=2680
Paid in Janu/21",,,,,"07/06/21
9603
4340/-"
2200259,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"25/01/21
9629
O/fee=4000 Due=4000",Less 30% in Tuition fee for Oct/20.,"07/11/2020
9626
Oct/2020
Paid to Nov/2020",Less 30% in Tuition fee for Oct/20.,"07/11/2020
9626
Oct + Nov/2020
","07/12/2020
9627
","07/01/2021
9628
Janu/21
O/fee due.
25/01/21
9629
O/fee=4000 Due=4000","08/02/21
9630
Feb/21","11/03/21
9631/31
",,,"02/06/21
9633
April/21 To June/21"
2200260,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"25/01/21
O/fee=8000
Paid in janu/21",,,,"12/10/20
9650
","15/11/2020
9651
","21/12/2020
9652
O/fee Due","25/01/21
9653
Janu/21

25/01/21
O/fee=8000
Paid in janu/21",,"04/03/21
9655
Feb/21","06/04/2021
9656
March/21",
2200261,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"27/01/2021
9678
O/fee=8000
Paid in Janu/21",,,,"12/10/20
9674","04/11/2020
9675
Nov/2020","14/12/2020
9676
","10/01/2021
9677
Janu/21
O/fee Due=8000

27/01/2021
9678
O/fee=8000
Paid in Janu/21","10/02/21
9679",,"13/04/21
By bkash
C=9240
March/ April/21",
2200262,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,,,"12/10/20
9722
paid to Oct/20",,"12/10/20
9722
O/fee=8000
Oct=4620","18/112020
9723
",,"04/01/2021
9724
27/01/2021
9725
Janu/21",,"11/03/21
9726
Feb/21",,"03/05/21
9727
March/21
25/05/21
9728/29
April + May/21"
2200263,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,"26/01/2021
8698
O/fee=8000
Oct/20=4620
Nov=2380 Due=2240
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"26/01/2021
8698
O/fee=8000
Oct/20=4620
Nov=2380 Due=2240
Paid in Janu/21",,"26/01/2021
8698
O/fee=8000
Oct/20=4620
Nov=2380 Due=2240
Paid in Janu/21","10/02/21
9699",,,,"05/06/21
9657
"
2200264,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,,Less 30% in Tuition fee for Oct/20.,,,,,,,,
2200265,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"27/01/21
9746
O/fee=8000
Oct to Janu/21
paid in  Janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/21
9746
O/fee=8000
Oct to Janu/21
paid in  Janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/21
9746
O/fee=8000
Oct to Janu/21
paid in  Janu/21","27/01/21
9746
O/fee=8000
Oct to Janu/21
paid in  Janu/21","27/01/21
9746
O/fee=8000
Oct to Janu/21
paid in  Janu/21",,,,,"06/06/21
9747
Up to June/21"
2200266,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,,Less 30% in Tuition fee for Oct/20.,,,"27/01/21
9770
Oct + Nov/20
Paid in Janu/21",,,,"06/05/21
9771
Dec/21 to Feb/21","03/06/21
9772
"
2200267,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"28/01/21
9794
O/fee=8000
Paid in janu/21",Less 30% in Tuition fee for Oct/20.,,Less 30% in Tuition fee for Oct/20.,,,"28/01/21
9794
O/fee=8000
Paid in janu/21",,,,,
2200268,Sci,boy,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"30/01/21
40921
O/fee=5000
Due=3000
Paid in janu/21",Less 30% in Tuition fee for Oct/20.,,Less 30% in Tuition fee for Oct/20.,,,"30/01/21
40921
O/fee=5000
Due=3000
Paid in janu/21","10/02/21
9818",,,,
2200269,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"11/10/20
9842
Paid to Oct/20",,,,"11/10/20
9842
O/fee=8000
Oct=4620","09/11/2020
9043","08/12/2020
9844
","09/01/2021
9845","10/02/21
9846","09/03/21
9847",,"02/05/21
9848/49
April/21 + May/21"
2200270,Sci,G,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"13/09/2020
7,500/-",,"06/12/2020
By bkash
C=12590/-
Dec/20
O/fee=8,000/-
Paid in dec/20
H=1950",,,,"15/10/2020
By bkash
C=4650
H=1950
T=6600
","09/11/2020
By bkash
C=4620
H=1950
T=6570","06/12/2020
By bkash
C=12590/-
Dec/20
O/fee=8,000/-
Paid in dec/20
H=1950","10/01/2021
By bkash
C=4620
H=1950
T=6570
Janu/21","09/02/21
By bkash
C=4620
H=1980
T=66??
Feb/21","09/03/21
By bkash
C=4620
H=1980
T=6600","08/04/21
By bkash
C=4620
H=6000
T=10620","03/05/21
By bkash
C=4650"
2200271,Sci,G,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"07/10/20
9890
Paid to Oct/20",,,,"07/10/20
9890
O/fee
08/10/20
9891
Oct=20","07/11/2020
9892
","09/12/2020
9893
","05/01/2021
9894
","09/02/21
9895","09/03/21
9896",,"05/05/21
By bkash
C=9240"
2200272,Sci,boy,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",Admission Cancel,,,,,,,,,,,,
2200273,Sci,boy,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"26/01/2021
9930
O/fee
Nov to Janu/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"10.10.2020
9938
Oct/20 Less=30%
Others fee due by P.sir",Less 30% in Tuition fee for Oct/20.,"26/01/2021
9930
O/fee
Nov to Janu/21
Paid in Janu/21","26/01/2021
9930
O/fee
Nov to Janu/21
Paid in Janu/21","26/01/2021
9930
O/fee
Nov to Janu/21
Paid in Janu/21",,,,,"03/06/21
9940"
2200274,Sci,G,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"27/01/21
9962
O/fee=8000
Oct to Janu/21
Paid in Janu/21",,,,"27/01/21
9962
O/fee=8000
Oct to Janu/21
Paid in Janu/21","27/01/21
9962
O/fee=8000
Oct to Janu/21
Paid in Janu/21","27/01/21
9962
O/fee=8000
Oct to Janu/21
Paid in Janu/21","27/01/21
9962
O/fee=8000
Oct to Janu/21
Paid in Janu/21",,,,
2200275,Sci,boy,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"13/12/2020
10060
O/fee=1,000/- due-7000/-
Dec/20
Paid in Dec/20",Less 30% in Tuition fee for Oct/20.,"10.10.2020
Bkash=6,780/-
College=4,620/-
Hostel=2,160/-",Less 30% in Tuition fee for Oct/20.,"12/11/2020
10059
","13/12/2020
10060
O/fee=1,000/- due-7000/-
Dec/20","30/01/21
10061
Janu/21",,,,,"06/06/21
10062
Feb/21
O/fee=3500
T=7840"
2200276,Sci,boy,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"27.10.2020
482
Oct/20 (Less=30%)
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"27.10.2020
482
Oct/20 (Less=30%)
Others fee=8,000/-",Less 30% in Tuition fee for Oct/20.,"25/01/21
483
Nov to Janu/21
Paid in janu/21","25/01/21
483
Nov to Janu/21
Paid in janu/21","25/01/21
483
Nov to Janu/21
Paid in janu/21",,,,,"07/06/21
484
"
2200277,Sci,boy,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"29/11/2020
By bkash
C=17420/-
O/fee
Oct + Nov/20
Paid in Nov/20",Less 30% in Tuition fee for Oct/20.,"29/11/2020
By bkash
C=17420/-
O/fee
Oct + Nov/20
Paid in Nov/20",Less 30% in Tuition fee for Oct/20.,"29/11/2020
By bkash
C=17420/-
O/fee
Oct + Nov/20","27/01/21
507
Dec + Janu/21
Paid in janu/21","27/01/21
507
Dec + Janu/21
Paid in janu/21",,,,,
2200278,Sci,G,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"10/10/20
530
paid to Oct/20",,,,"10/10/20
530
O/fee=8000
Oct=4620","14/11/2020
531
","12/12/2020
532
","10/01/2021
533
","07/02/21
534","11/03/21
535
","12/04/21
536","04/05/21
537
"
2200279,Sci,boy,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"30/01/21
579
O/fee=8000
Nov + Dec/20
Paid in janu/21",Less 30% in Tuition fee for Oct/20.,"15.10.2020
578
Oct/20 Less=30%
Others fee due by P.sir",Less 30% in Tuition fee for Oct/20.,"30/01/21
579
O/fee=8000
Nov + Dec/20
Paid in janu/21","30/01/21
579
O/fee=8000
Nov + Dec/20
Paid in janu/21","30/01/21
579
O/fee=8000
Nov + Dec/20
Paid in janu/21",,,,,"07/06/21
580"
2200280,Sci,boy,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,,Less 30% in Tuition fee for Oct/20.,,Less 30% in Tuition fee for Oct/20.,,,,,,,,
2200281,Sci,boy,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"30/01/21
6282
O/fee=8000
Oct to Janu/21
paid in  Janu/21",Less 30% in Tuition fee for Oct/20.,"30/01/21
6282
O/fee=8000
Oct to Janu/21
paid in  Janu/21",Less 30% in Tuition fee for Oct/20.,"30/01/21
6282
O/fee=8000
Oct to Janu/21
paid in  Janu/21","30/01/21
6282
O/fee=8000
Oct to Janu/21
paid in  Janu/21","30/01/21
6282
O/fee=8000
Oct to Janu/21
paid in  Janu/21",,,,,
2200282,Sci,G,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"14/09/2020
7,500/-",,"27/01/2021
O/fee=4000 deu=4000
Oct to Janu/21
Paid in Janu/21",,,,"27/01/2021
O/fee=4000 deu=4000
Oct to Janu/21
Paid in Janu/21","27/01/2021
O/fee=4000 deu=4000
Oct to Janu/21
Paid in Janu/21","27/01/2021
O/fee=4000 deu=4000
Oct to Janu/21
Paid in Janu/21","27/01/2021
O/fee=4000 deu=4000
Oct to Janu/21
Paid in Janu/21",,,,
